order_id,order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
57322,SO53056,122,298,2/20/2013,2/27/2013,3/4/2013,2295,1,2295
57323,SO53056,284,298,2/20/2013,2/27/2013,3/4/2013,35,1,35
57324,SO53056,289,298,2/20/2013,2/27/2013,3/4/2013,5,1,5
57325,SO53056,245,298,2/20/2013,2/27/2013,3/4/2013,35,1,35
57326,SO53057,147,16775,2/20/2013,2/27/2013,3/4/2013,742,1,742
57327,SO53057,288,16775,2/20/2013,2/27/2013,3/4/2013,29,1,29
57328,SO53058,151,16778,2/20/2013,2/27/2013,3/4/2013,742,1,742
57329,SO53058,288,16778,2/20/2013,2/27/2013,3/4/2013,29,1,29
57330,SO53058,291,16778,2/20/2013,2/27/2013,3/4/2013,5,1,5
57331,SO53058,259,16778,2/20/2013,2/27/2013,3/4/2013,2,1,2
57332,SO53059,160,17310,2/20/2013,2/27/2013,3/4/2013,2384,1,2384
57333,SO53059,246,17310,2/20/2013,2/27/2013,3/4/2013,35,1,35
57334,SO53060,128,15744,2/20/2013,2/27/2013,3/4/2013,540,1,540
57335,SO53060,295,15744,2/20/2013,2/27/2013,3/4/2013,5,1,5
57336,SO53060,105,15744,2/20/2013,2/27/2013,3/4/2013,9,1,9
57337,SO53060,246,15744,2/20/2013,2/27/2013,3/4/2013,35,1,35
57338,SO53061,127,15749,2/20/2013,2/27/2013,3/4/2013,540,1,540
57339,SO53061,244,15749,2/20/2013,2/27/2013,3/4/2013,35,1,35
57340,SO53062,109,1012,2/20/2013,2/27/2013,3/4/2013,540,1,540
57341,SO53062,295,1012,2/20/2013,2/27/2013,3/4/2013,5,1,5
57342,SO53062,104,1012,2/20/2013,2/27/2013,3/4/2013,10,1,10
57343,SO53062,292,1012,2/20/2013,2/27/2013,3/4/2013,64,1,64
57344,SO53063,164,11113,2/20/2013,2/27/2013,3/4/2013,2384,1,2384
57345,SO53063,246,11113,2/20/2013,2/27/2013,3/4/2013,35,1,35
57346,SO53063,251,11113,2/20/2013,2/27/2013,3/4/2013,50,1,50
57347,SO53064,129,10602,2/20/2013,2/27/2013,3/4/2013,540,1,540
57348,SO53064,285,10602,2/20/2013,2/27/2013,3/4/2013,21,1,21
57349,SO53064,290,10602,2/20/2013,2/27/2013,3/4/2013,4,1,4
57350,SO53064,234,10602,2/20/2013,2/27/2013,3/4/2013,24,1,24
57351,SO53065,130,7550,2/20/2013,2/27/2013,3/4/2013,1120,1,1120
57352,SO53065,295,7550,2/20/2013,2/27/2013,3/4/2013,5,1,5
57353,SO53065,105,7550,2/20/2013,2/27/2013,3/4/2013,9,1,9
57354,SO53065,245,7550,2/20/2013,2/27/2013,3/4/2013,35,1,35
57355,SO53066,130,8409,2/20/2013,2/27/2013,3/4/2013,1120,1,1120
57356,SO53066,105,8409,2/20/2013,2/27/2013,3/4/2013,9,1,9
57357,SO53067,132,11640,2/20/2013,2/27/2013,3/4/2013,1120,1,1120
57358,SO53067,244,11640,2/20/2013,2/27/2013,3/4/2013,35,1,35
57359,SO53068,122,471,2/21/2013,2/28/2013,3/5/2013,2295,1,2295
57360,SO53069,260,204,2/21/2013,2/28/2013,3/5/2013,120,1,120
57361,SO53070,286,3517,2/21/2013,2/28/2013,3/5/2013,25,1,25
57362,SO53071,290,5695,2/21/2013,2/28/2013,3/5/2013,4,1,4
57363,SO53071,286,5695,2/21/2013,2/28/2013,3/5/2013,25,1,25
57364,SO53071,259,5695,2/21/2013,2/28/2013,3/5/2013,2,1,2
57365,SO53071,168,5695,2/21/2013,2/28/2013,3/5/2013,8,1,8
57366,SO53072,283,6064,2/21/2013,2/28/2013,3/5/2013,30,1,30
57367,SO53072,289,6064,2/21/2013,2/28/2013,3/5/2013,5,1,5
57368,SO53072,259,6064,2/21/2013,2/28/2013,3/5/2013,2,1,2
57369,SO53073,284,8633,2/21/2013,2/28/2013,3/5/2013,35,1,35
57370,SO53073,174,8633,2/21/2013,2/28/2013,3/5/2013,22,1,22
57371,SO53074,284,10213,2/21/2013,2/28/2013,3/5/2013,35,1,35
57372,SO53074,289,10213,2/21/2013,2/28/2013,3/5/2013,5,1,5
57373,SO53074,244,10213,2/21/2013,2/28/2013,3/5/2013,35,1,35
57374,SO53075,289,10368,2/21/2013,2/28/2013,3/5/2013,5,1,5
57375,SO53075,259,10368,2/21/2013,2/28/2013,3/5/2013,2,1,2
57376,SO53076,291,3210,2/21/2013,2/28/2013,3/5/2013,5,1,5
57377,SO53077,290,14130,2/21/2013,2/28/2013,3/5/2013,4,1,4
57378,SO53077,285,14130,2/21/2013,2/28/2013,3/5/2013,21,1,21
57379,SO53077,244,14130,2/21/2013,2/28/2013,3/5/2013,35,1,35
57380,SO53078,290,903,2/21/2013,2/28/2013,3/5/2013,4,1,4
57381,SO53078,259,903,2/21/2013,2/28/2013,3/5/2013,2,1,2
57382,SO53079,287,5169,2/21/2013,2/28/2013,3/5/2013,33,1,33
57383,SO53079,259,5169,2/21/2013,2/28/2013,3/5/2013,2,1,2
57384,SO53080,168,123,2/21/2013,2/28/2013,3/5/2013,8,1,8
57385,SO53081,139,12765,2/21/2013,2/28/2013,3/5/2013,2443,1,2443
57386,SO53081,105,12765,2/21/2013,2/28/2013,3/5/2013,9,1,9
57387,SO53081,295,12765,2/21/2013,2/28/2013,3/5/2013,5,1,5
57388,SO53082,141,8441,2/21/2013,2/28/2013,3/5/2013,2443,1,2443
57389,SO53082,295,8441,2/21/2013,2/28/2013,3/5/2013,5,1,5
57390,SO53082,105,8441,2/21/2013,2/28/2013,3/5/2013,9,1,9
57391,SO53082,245,8441,2/21/2013,2/28/2013,3/5/2013,35,1,35
57392,SO53083,142,11449,2/21/2013,2/28/2013,3/5/2013,2443,1,2443
57393,SO53083,287,11449,2/21/2013,2/28/2013,3/5/2013,33,1,33
57394,SO53083,290,11449,2/21/2013,2/28/2013,3/5/2013,4,1,4
57395,SO53084,259,17095,2/21/2013,2/28/2013,3/5/2013,2,1,2
57396,SO53085,290,179,2/21/2013,2/28/2013,3/5/2013,4,1,4
57397,SO53085,294,179,2/21/2013,2/28/2013,3/5/2013,64,1,64
57398,SO53085,244,179,2/21/2013,2/28/2013,3/5/2013,35,1,35
57399,SO53086,286,17794,2/21/2013,2/28/2013,3/5/2013,25,1,25
57400,SO53087,286,17811,2/21/2013,2/28/2013,3/5/2013,25,1,25
57401,SO53087,278,17811,2/21/2013,2/28/2013,3/5/2013,54,1,54
57402,SO53088,259,227,2/21/2013,2/28/2013,3/5/2013,2,1,2
57403,SO53089,291,201,2/21/2013,2/28/2013,3/5/2013,5,1,5
57404,SO53089,235,201,2/21/2013,2/28/2013,3/5/2013,24,1,24
57405,SO53090,285,17033,2/21/2013,2/28/2013,3/5/2013,21,1,21
57406,SO53090,290,17033,2/21/2013,2/28/2013,3/5/2013,4,1,4
57407,SO53090,248,17033,2/21/2013,2/28/2013,3/5/2013,50,1,50
57408,SO53091,290,14379,2/21/2013,2/28/2013,3/5/2013,4,1,4
57409,SO53091,287,14379,2/21/2013,2/28/2013,3/5/2013,33,1,33
57410,SO53091,259,14379,2/21/2013,2/28/2013,3/5/2013,2,1,2
57411,SO53092,282,186,2/21/2013,2/28/2013,3/5/2013,25,1,25
57412,SO53092,289,186,2/21/2013,2/28/2013,3/5/2013,5,1,5
57413,SO53092,246,186,2/21/2013,2/28/2013,3/5/2013,35,1,35
57414,SO53092,251,186,2/21/2013,2/28/2013,3/5/2013,50,1,50
57415,SO53092,166,186,2/21/2013,2/28/2013,3/5/2013,9,1,9
57416,SO53093,290,332,2/21/2013,2/28/2013,3/5/2013,4,1,4
57417,SO53093,287,332,2/21/2013,2/28/2013,3/5/2013,33,1,33
57418,SO53093,235,332,2/21/2013,2/28/2013,3/5/2013,24,1,24
57419,SO53094,283,1056,2/21/2013,2/28/2013,3/5/2013,30,1,30
57420,SO53095,289,12712,2/21/2013,2/28/2013,3/5/2013,5,1,5
57421,SO53095,283,12712,2/21/2013,2/28/2013,3/5/2013,30,1,30
57422,SO53096,104,3656,2/21/2013,2/28/2013,3/5/2013,10,1,10
57423,SO53096,295,3656,2/21/2013,2/28/2013,3/5/2013,5,1,5
57424,SO53096,247,3656,2/21/2013,2/28/2013,3/5/2013,55,1,55
57425,SO53097,283,4975,2/21/2013,2/28/2013,3/5/2013,30,1,30
57426,SO53097,289,4975,2/21/2013,2/28/2013,3/5/2013,5,1,5
57427,SO53097,174,4975,2/21/2013,2/28/2013,3/5/2013,22,1,22
57428,SO53097,246,4975,2/21/2013,2/28/2013,3/5/2013,35,1,35
57429,SO53098,272,17818,2/21/2013,2/28/2013,3/5/2013,70,1,70
57430,SO53099,273,5847,2/21/2013,2/28/2013,3/5/2013,70,1,70
57431,SO53099,278,5847,2/21/2013,2/28/2013,3/5/2013,54,1,54
57432,SO53100,295,6138,2/21/2013,2/28/2013,3/5/2013,5,1,5
57433,SO53101,289,17249,2/21/2013,2/28/2013,3/5/2013,5,1,5
57434,SO53102,295,1078,2/21/2013,2/28/2013,3/5/2013,5,1,5
57435,SO53103,289,4302,2/21/2013,2/28/2013,3/5/2013,5,1,5
57436,SO53103,259,4302,2/21/2013,2/28/2013,3/5/2013,2,1,2
57437,SO53103,168,4302,2/21/2013,2/28/2013,3/5/2013,8,1,8
57438,SO53104,289,2697,2/21/2013,2/28/2013,3/5/2013,5,1,5
57439,SO53104,246,2697,2/21/2013,2/28/2013,3/5/2013,35,1,35
57440,SO53104,166,2697,2/21/2013,2/28/2013,3/5/2013,9,1,9
57441,SO53105,174,7151,2/21/2013,2/28/2013,3/5/2013,22,1,22
57442,SO53105,247,7151,2/21/2013,2/28/2013,3/5/2013,55,1,55
57443,SO53106,286,5255,2/21/2013,2/28/2013,3/5/2013,25,1,25
57444,SO53107,282,6739,2/21/2013,2/28/2013,3/5/2013,25,1,25
57445,SO53108,295,12771,2/21/2013,2/28/2013,3/5/2013,5,1,5
57446,SO53109,290,1510,2/21/2013,2/28/2013,3/5/2013,4,1,4
57447,SO53109,166,1510,2/21/2013,2/28/2013,3/5/2013,9,1,9
57448,SO53110,290,15038,2/21/2013,2/28/2013,3/5/2013,4,1,4
57449,SO53110,245,15038,2/21/2013,2/28/2013,3/5/2013,35,1,35
57450,SO53111,295,11796,2/21/2013,2/28/2013,3/5/2013,5,1,5
57451,SO53111,277,11796,2/21/2013,2/28/2013,3/5/2013,54,1,54
57452,SO53111,166,11796,2/21/2013,2/28/2013,3/5/2013,9,1,9
57453,SO53112,290,9942,2/21/2013,2/28/2013,3/5/2013,4,1,4
57454,SO53112,259,9942,2/21/2013,2/28/2013,3/5/2013,2,1,2
57455,SO53112,260,9942,2/21/2013,2/28/2013,3/5/2013,120,1,120
57456,SO53113,291,3841,2/21/2013,2/28/2013,3/5/2013,5,1,5
57457,SO53113,288,3841,2/21/2013,2/28/2013,3/5/2013,29,1,29
57458,SO53114,291,1647,2/21/2013,2/28/2013,3/5/2013,5,1,5
57459,SO53115,284,807,2/21/2013,2/28/2013,3/5/2013,35,1,35
57460,SO53115,289,807,2/21/2013,2/28/2013,3/5/2013,5,1,5
57461,SO53115,259,807,2/21/2013,2/28/2013,3/5/2013,2,1,2
57462,SO53116,284,884,2/21/2013,2/28/2013,3/5/2013,35,1,35
57463,SO53116,289,884,2/21/2013,2/28/2013,3/5/2013,5,1,5
57464,SO53116,259,884,2/21/2013,2/28/2013,3/5/2013,2,1,2
57465,SO53117,174,4817,2/21/2013,2/28/2013,3/5/2013,22,1,22
57466,SO53117,245,4817,2/21/2013,2/28/2013,3/5/2013,35,1,35
57467,SO53117,234,4817,2/21/2013,2/28/2013,3/5/2013,24,1,24
57468,SO53118,174,6388,2/21/2013,2/28/2013,3/5/2013,22,1,22
57469,SO53118,246,6388,2/21/2013,2/28/2013,3/5/2013,35,1,35
57470,SO53119,121,984,2/21/2013,2/28/2013,3/5/2013,2295,1,2295
57471,SO53120,121,665,2/21/2013,2/28/2013,3/5/2013,2295,1,2295
57472,SO53120,284,665,2/21/2013,2/28/2013,3/5/2013,35,1,35
57473,SO53120,289,665,2/21/2013,2/28/2013,3/5/2013,5,1,5
57474,SO53120,244,665,2/21/2013,2/28/2013,3/5/2013,35,1,35
57475,SO53121,123,161,2/21/2013,2/28/2013,3/5/2013,2320,1,2320
57476,SO53121,259,161,2/21/2013,2/28/2013,3/5/2013,2,1,2
57477,SO53122,125,299,2/21/2013,2/28/2013,3/5/2013,2320,1,2320
57478,SO53122,295,299,2/21/2013,2/28/2013,3/5/2013,5,1,5
57479,SO53122,166,299,2/21/2013,2/28/2013,3/5/2013,9,1,9
57480,SO53122,104,299,2/21/2013,2/28/2013,3/5/2013,10,1,10
57481,SO53123,127,8771,2/21/2013,2/28/2013,3/5/2013,540,1,540
57482,SO53123,105,8771,2/21/2013,2/28/2013,3/5/2013,9,1,9
57483,SO53124,146,15316,2/21/2013,2/28/2013,3/5/2013,742,1,742
57484,SO53124,291,15316,2/21/2013,2/28/2013,3/5/2013,5,1,5
57485,SO53124,288,15316,2/21/2013,2/28/2013,3/5/2013,29,1,29
57486,SO53125,147,17675,2/21/2013,2/28/2013,3/5/2013,742,1,742
57487,SO53125,244,17675,2/21/2013,2/28/2013,3/5/2013,35,1,35
57488,SO53125,249,17675,2/21/2013,2/28/2013,3/5/2013,50,1,50
57489,SO53125,234,17675,2/21/2013,2/28/2013,3/5/2013,24,1,24
57490,SO53126,120,461,2/21/2013,2/28/2013,3/5/2013,2295,1,2295
57491,SO53127,160,13438,2/21/2013,2/28/2013,3/5/2013,2384,1,2384
57492,SO53127,288,13438,2/21/2013,2/28/2013,3/5/2013,29,1,29
57493,SO53127,291,13438,2/21/2013,2/28/2013,3/5/2013,5,1,5
57494,SO53127,166,13438,2/21/2013,2/28/2013,3/5/2013,9,1,9
57495,SO53128,129,13779,2/21/2013,2/28/2013,3/5/2013,540,1,540
57496,SO53128,105,13779,2/21/2013,2/28/2013,3/5/2013,9,1,9
57497,SO53128,168,13779,2/21/2013,2/28/2013,3/5/2013,8,1,8
57498,SO53128,260,13779,2/21/2013,2/28/2013,3/5/2013,120,1,120
57499,SO53129,130,12859,2/21/2013,2/28/2013,3/5/2013,1120,1,1120
57500,SO53129,105,12859,2/21/2013,2/28/2013,3/5/2013,9,1,9
57501,SO53129,295,12859,2/21/2013,2/28/2013,3/5/2013,5,1,5
57502,SO53130,130,8451,2/21/2013,2/28/2013,3/5/2013,1120,1,1120
57503,SO53130,105,8451,2/21/2013,2/28/2013,3/5/2013,9,1,9
57504,SO53130,295,8451,2/21/2013,2/28/2013,3/5/2013,5,1,5
57505,SO53130,276,8451,2/21/2013,2/28/2013,3/5/2013,54,1,54
57506,SO53131,128,16957,2/21/2013,2/28/2013,3/5/2013,540,1,540
57507,SO53131,295,16957,2/21/2013,2/28/2013,3/5/2013,5,1,5
57508,SO53131,105,16957,2/21/2013,2/28/2013,3/5/2013,9,1,9
57509,SO53132,160,3429,2/21/2013,2/28/2013,3/5/2013,2384,1,2384
57510,SO53132,288,3429,2/21/2013,2/28/2013,3/5/2013,29,1,29
57511,SO53133,154,998,2/22/2013,3/1/2013,3/6/2013,1215,1,1215
57512,SO53133,245,998,2/22/2013,3/1/2013,3/6/2013,35,1,35
57513,SO53134,122,480,2/22/2013,3/1/2013,3/6/2013,2295,1,2295
57514,SO53134,284,480,2/22/2013,3/1/2013,3/6/2013,35,1,35
57515,SO53134,289,480,2/22/2013,3/1/2013,3/6/2013,5,1,5
57516,SO53134,259,480,2/22/2013,3/1/2013,3/6/2013,2,1,2
57517,SO53134,168,480,2/22/2013,3/1/2013,3/6/2013,8,1,8
57518,SO53135,125,414,2/22/2013,3/1/2013,3/6/2013,2320,1,2320
57519,SO53135,174,414,2/22/2013,3/1/2013,3/6/2013,22,1,22
57520,SO53135,166,414,2/22/2013,3/1/2013,3/6/2013,9,1,9
57521,SO53136,282,2625,2/22/2013,3/1/2013,3/6/2013,25,1,25
57522,SO53136,244,2625,2/22/2013,3/1/2013,3/6/2013,35,1,35
57523,SO53137,174,6485,2/22/2013,3/1/2013,3/6/2013,22,1,22
57524,SO53138,287,4810,2/22/2013,3/1/2013,3/6/2013,33,1,33
57525,SO53139,233,2671,2/22/2013,3/1/2013,3/6/2013,24,1,24
57526,SO53140,278,6308,2/22/2013,3/1/2013,3/6/2013,54,1,54
57527,SO53140,166,6308,2/22/2013,3/1/2013,3/6/2013,9,1,9
57528,SO53141,143,12637,2/22/2013,3/1/2013,3/6/2013,2443,1,2443
57529,SO53141,290,12637,2/22/2013,3/1/2013,3/6/2013,4,1,4
57530,SO53141,287,12637,2/22/2013,3/1/2013,3/6/2013,33,1,33
57531,SO53142,278,506,2/22/2013,3/1/2013,3/6/2013,54,1,54
57532,SO53143,290,521,2/22/2013,3/1/2013,3/6/2013,4,1,4
57533,SO53143,248,521,2/22/2013,3/1/2013,3/6/2013,50,1,50
57534,SO53143,279,521,2/22/2013,3/1/2013,3/6/2013,9,1,9
57535,SO53144,291,16230,2/22/2013,3/1/2013,3/6/2013,5,1,5
57536,SO53144,288,16230,2/22/2013,3/1/2013,3/6/2013,29,1,29
57537,SO53144,244,16230,2/22/2013,3/1/2013,3/6/2013,35,1,35
57538,SO53144,235,16230,2/22/2013,3/1/2013,3/6/2013,24,1,24
57539,SO53145,282,15341,2/22/2013,3/1/2013,3/6/2013,25,1,25
57540,SO53145,289,15341,2/22/2013,3/1/2013,3/6/2013,5,1,5
57541,SO53145,244,15341,2/22/2013,3/1/2013,3/6/2013,35,1,35
57542,SO53146,282,15238,2/22/2013,3/1/2013,3/6/2013,25,1,25
57543,SO53146,259,15238,2/22/2013,3/1/2013,3/6/2013,2,1,2
57544,SO53147,282,14903,2/22/2013,3/1/2013,3/6/2013,25,1,25
57545,SO53147,289,14903,2/22/2013,3/1/2013,3/6/2013,5,1,5
57546,SO53147,245,14903,2/22/2013,3/1/2013,3/6/2013,35,1,35
57547,SO53148,289,632,2/22/2013,3/1/2013,3/6/2013,5,1,5
57548,SO53148,283,632,2/22/2013,3/1/2013,3/6/2013,30,1,30
57549,SO53148,174,632,2/22/2013,3/1/2013,3/6/2013,22,1,22
57550,SO53148,250,632,2/22/2013,3/1/2013,3/6/2013,50,1,50
57551,SO53149,104,3329,2/22/2013,3/1/2013,3/6/2013,10,1,10
57552,SO53149,295,3329,2/22/2013,3/1/2013,3/6/2013,5,1,5
57553,SO53149,246,3329,2/22/2013,3/1/2013,3/6/2013,35,1,35
57554,SO53150,272,8006,2/22/2013,3/1/2013,3/6/2013,70,1,70
57555,SO53150,234,8006,2/22/2013,3/1/2013,3/6/2013,24,1,24
57556,SO53151,273,17142,2/22/2013,3/1/2013,3/6/2013,70,1,70
57557,SO53151,235,17142,2/22/2013,3/1/2013,3/6/2013,24,1,24
57558,SO53152,272,7812,2/22/2013,3/1/2013,3/6/2013,70,1,70
57559,SO53153,289,12256,2/22/2013,3/1/2013,3/6/2013,5,1,5
57560,SO53153,244,12256,2/22/2013,3/1/2013,3/6/2013,35,1,35
57561,SO53154,289,4367,2/22/2013,3/1/2013,3/6/2013,5,1,5
57562,SO53154,247,4367,2/22/2013,3/1/2013,3/6/2013,55,1,55
57563,SO53155,289,3405,2/22/2013,3/1/2013,3/6/2013,5,1,5
57564,SO53156,284,5583,2/22/2013,3/1/2013,3/6/2013,35,1,35
57565,SO53157,284,2803,2/22/2013,3/1/2013,3/6/2013,35,1,35
57566,SO53157,289,2803,2/22/2013,3/1/2013,3/6/2013,5,1,5
57567,SO53157,104,2803,2/22/2013,3/1/2013,3/6/2013,10,1,10
57568,SO53157,295,2803,2/22/2013,3/1/2013,3/6/2013,5,1,5
57569,SO53157,233,2803,2/22/2013,3/1/2013,3/6/2013,24,1,24
57570,SO53158,174,3974,2/22/2013,3/1/2013,3/6/2013,22,1,22
57571,SO53158,168,3974,2/22/2013,3/1/2013,3/6/2013,8,1,8
57572,SO53159,290,3175,2/22/2013,3/1/2013,3/6/2013,4,1,4
57573,SO53159,287,3175,2/22/2013,3/1/2013,3/6/2013,33,1,33
57574,SO53159,259,3175,2/22/2013,3/1/2013,3/6/2013,2,1,2
57575,SO53160,290,12624,2/22/2013,3/1/2013,3/6/2013,4,1,4
57576,SO53161,288,12238,2/22/2013,3/1/2013,3/6/2013,29,1,29
57577,SO53161,291,12238,2/22/2013,3/1/2013,3/6/2013,5,1,5
57578,SO53161,244,12238,2/22/2013,3/1/2013,3/6/2013,35,1,35
57579,SO53162,290,15912,2/22/2013,3/1/2013,3/6/2013,4,1,4
57580,SO53163,285,17919,2/22/2013,3/1/2013,3/6/2013,21,1,21
57581,SO53163,259,17919,2/22/2013,3/1/2013,3/6/2013,2,1,2
57582,SO53164,289,4469,2/22/2013,3/1/2013,3/6/2013,5,1,5
57583,SO53164,284,4469,2/22/2013,3/1/2013,3/6/2013,35,1,35
57584,SO53164,260,4469,2/22/2013,3/1/2013,3/6/2013,120,1,120
57585,SO53165,174,1792,2/22/2013,3/1/2013,3/6/2013,22,1,22
57586,SO53165,168,1792,2/22/2013,3/1/2013,3/6/2013,8,1,8
57587,SO53166,284,4379,2/22/2013,3/1/2013,3/6/2013,35,1,35
57588,SO53166,289,4379,2/22/2013,3/1/2013,3/6/2013,5,1,5
57589,SO53166,174,4379,2/22/2013,3/1/2013,3/6/2013,22,1,22
57590,SO53166,104,4379,2/22/2013,3/1/2013,3/6/2013,10,1,10
57591,SO53166,295,4379,2/22/2013,3/1/2013,3/6/2013,5,1,5
57592,SO53167,138,9664,2/22/2013,3/1/2013,3/6/2013,1701,1,1701
57593,SO53167,249,9664,2/22/2013,3/1/2013,3/6/2013,50,1,50
57594,SO53168,110,7974,2/22/2013,3/1/2013,3/6/2013,540,1,540
57595,SO53168,282,7974,2/22/2013,3/1/2013,3/6/2013,25,1,25
57596,SO53168,259,7974,2/22/2013,3/1/2013,3/6/2013,2,1,2
57597,SO53169,124,526,2/22/2013,3/1/2013,3/6/2013,2320,1,2320
57598,SO53169,284,526,2/22/2013,3/1/2013,3/6/2013,35,1,35
57599,SO53169,259,526,2/22/2013,3/1/2013,3/6/2013,2,1,2
57600,SO53170,122,1060,2/22/2013,3/1/2013,3/6/2013,2295,1,2295
57601,SO53170,174,1060,2/22/2013,3/1/2013,3/6/2013,22,1,22
57602,SO53170,246,1060,2/22/2013,3/1/2013,3/6/2013,35,1,35
57603,SO53171,152,16771,2/22/2013,3/1/2013,3/6/2013,742,1,742
57604,SO53171,105,16771,2/22/2013,3/1/2013,3/6/2013,9,1,9
57605,SO53172,150,6649,2/22/2013,3/1/2013,3/6/2013,742,1,742
57606,SO53172,246,6649,2/22/2013,3/1/2013,3/6/2013,35,1,35
57607,SO53173,149,14760,2/22/2013,3/1/2013,3/6/2013,742,1,742
57608,SO53174,138,11947,2/22/2013,3/1/2013,3/6/2013,1701,1,1701
57609,SO53174,290,11947,2/22/2013,3/1/2013,3/6/2013,4,1,4
57610,SO53174,286,11947,2/22/2013,3/1/2013,3/6/2013,25,1,25
57611,SO53175,128,9161,2/22/2013,3/1/2013,3/6/2013,540,1,540
57612,SO53175,105,9161,2/22/2013,3/1/2013,3/6/2013,9,1,9
57613,SO53175,295,9161,2/22/2013,3/1/2013,3/6/2013,5,1,5
57614,SO53175,247,9161,2/22/2013,3/1/2013,3/6/2013,55,1,55
57615,SO53175,250,9161,2/22/2013,3/1/2013,3/6/2013,50,1,50
57616,SO53176,121,97,2/22/2013,3/1/2013,3/6/2013,2295,1,2295
57617,SO53177,154,14099,2/22/2013,3/1/2013,3/6/2013,1215,1,1215
57618,SO53177,291,14099,2/22/2013,3/1/2013,3/6/2013,5,1,5
57619,SO53177,288,14099,2/22/2013,3/1/2013,3/6/2013,29,1,29
57620,SO53177,259,14099,2/22/2013,3/1/2013,3/6/2013,2,1,2
57621,SO53178,127,11301,2/22/2013,3/1/2013,3/6/2013,540,1,540
57622,SO53178,280,11301,2/22/2013,3/1/2013,3/6/2013,9,1,9
57623,SO53179,129,10609,2/22/2013,3/1/2013,3/6/2013,540,1,540
57624,SO53179,246,10609,2/22/2013,3/1/2013,3/6/2013,35,1,35
57625,SO53180,133,8402,2/22/2013,3/1/2013,3/6/2013,1120,1,1120
57626,SO53180,249,8402,2/22/2013,3/1/2013,3/6/2013,50,1,50
57627,SO53181,134,8408,2/22/2013,3/1/2013,3/6/2013,1120,1,1120
57628,SO53181,244,8408,2/22/2013,3/1/2013,3/6/2013,35,1,35
57629,SO53182,130,11644,2/22/2013,3/1/2013,3/6/2013,1120,1,1120
57630,SO53183,132,16129,2/22/2013,3/1/2013,3/6/2013,1120,1,1120
57631,SO53183,245,16129,2/22/2013,3/1/2013,3/6/2013,35,1,35
57632,SO53184,161,3426,2/22/2013,3/1/2013,3/6/2013,2384,1,2384
57633,SO53184,245,3426,2/22/2013,3/1/2013,3/6/2013,35,1,35
57634,SO53185,166,1025,2/23/2013,3/2/2013,3/7/2013,9,1,9
57635,SO53186,283,9235,2/23/2013,3/2/2013,3/7/2013,30,1,30
57636,SO53186,259,9235,2/23/2013,3/2/2013,3/7/2013,2,1,2
57637,SO53187,174,5033,2/23/2013,3/2/2013,3/7/2013,22,1,22
57638,SO53188,166,17537,2/23/2013,3/2/2013,3/7/2013,9,1,9
57639,SO53188,295,17537,2/23/2013,3/2/2013,3/7/2013,5,1,5
57640,SO53189,295,11953,2/23/2013,3/2/2013,3/7/2013,5,1,5
57641,SO53189,245,11953,2/23/2013,3/2/2013,3/7/2013,35,1,35
57642,SO53190,283,6308,2/23/2013,3/2/2013,3/7/2013,30,1,30
57643,SO53190,289,6308,2/23/2013,3/2/2013,3/7/2013,5,1,5
57644,SO53190,245,6308,2/23/2013,3/2/2013,3/7/2013,35,1,35
57645,SO53191,104,13278,2/23/2013,3/2/2013,3/7/2013,10,1,10
57646,SO53192,246,4154,2/23/2013,3/2/2013,3/7/2013,35,1,35
57647,SO53192,278,4154,2/23/2013,3/2/2013,3/7/2013,54,1,54
57648,SO53193,234,758,2/23/2013,3/2/2013,3/7/2013,24,1,24
57649,SO53194,166,7217,2/23/2013,3/2/2013,3/7/2013,9,1,9
57650,SO53195,107,3852,2/23/2013,3/2/2013,3/7/2013,540,1,540
57651,SO53195,174,3852,2/23/2013,3/2/2013,3/7/2013,22,1,22
57652,SO53195,104,3852,2/23/2013,3/2/2013,3/7/2013,10,1,10
57653,SO53195,295,3852,2/23/2013,3/2/2013,3/7/2013,5,1,5
57654,SO53195,166,3852,2/23/2013,3/2/2013,3/7/2013,9,1,9
57655,SO53195,246,3852,2/23/2013,3/2/2013,3/7/2013,35,1,35
57656,SO53196,140,12609,2/23/2013,3/2/2013,3/7/2013,2443,1,2443
57657,SO53196,287,12609,2/23/2013,3/2/2013,3/7/2013,33,1,33
57658,SO53196,245,12609,2/23/2013,3/2/2013,3/7/2013,35,1,35
57659,SO53197,245,872,2/23/2013,3/2/2013,3/7/2013,35,1,35
57660,SO53198,259,322,2/23/2013,3/2/2013,3/7/2013,2,1,2
57661,SO53199,286,18026,2/23/2013,3/2/2013,3/7/2013,25,1,25
57662,SO53199,259,18026,2/23/2013,3/2/2013,3/7/2013,2,1,2
57663,SO53200,166,531,2/23/2013,3/2/2013,3/7/2013,9,1,9
57664,SO53200,285,531,2/23/2013,3/2/2013,3/7/2013,21,1,21
57665,SO53201,287,5772,2/23/2013,3/2/2013,3/7/2013,33,1,33
57666,SO53202,288,16250,2/23/2013,3/2/2013,3/7/2013,29,1,29
57667,SO53203,290,4560,2/23/2013,3/2/2013,3/7/2013,4,1,4
57668,SO53203,287,4560,2/23/2013,3/2/2013,3/7/2013,33,1,33
57669,SO53203,246,4560,2/23/2013,3/2/2013,3/7/2013,35,1,35
